Date,Day Type,Screen,Screen Type,Movie,Genre,Duration,Show Time,Slot Category,Seats Booked,Capacity,Occupancy %,Ticket Price,Revenue,Occupancy Category,Revenue Category
27-May-25,Weekday,Screen 9,Standard,Kalki,Sci-Fi,180,4:00 PM,Evening,74,100,74,250,18500,Medium,Normal Revenue
27-May-25,Weekday,Screen 9,Standard,Bad Newz,Comedy,142,7:00 PM,Prime Time,81,100,81,250,20250,High,Normal Revenue
27-May-25,Weekday,Screen 9,Standard,Chandu Champion,Sports Drama,145,10:00 PM,Night,67,100,67,250,16750,Medium,Normal Revenue
27-May-25,Weekday,Screen 10,Premium,Animal,Crime Drama,201,10:00 AM,Morning,78,120,65,350,27300,Medium,Normal Revenue
27-May-25,Weekday,Screen 10,Premium,Bad Newz,Comedy,142,1:00 PM,Afternoon,80,120,67,350,28000,Medium,Normal Revenue
27-May-25,Weekday,Screen 10,Premium,Fighter,Action,166,4:00 PM,Evening,98,120,82,350,34300,High,Normal Revenue
27-May-25,Weekday,Screen 10,Premium,Fighter,Action,166,7:00 PM,Prime Time,118,120,98,350,41300,High,Normal Revenue
27-May-25,Weekday,Screen 10,Premium,Stree 2,Horror Comedy,150,10:00 PM,Night,108,120,90,350,37800,High,Normal Revenue
27-May-25,Weekday,Screen 11,Standard,Crew,Comedy Drama,124,10:00 AM,Morning,43,80,54,250,10750,Medium,Normal Revenue
27-May-25,Weekday,Screen 11,Standard,Chandu Champion,Sports Drama,145,1:00 PM,Afternoon,56,80,70,250,14000,Medium,Normal Revenue
27-May-25,Weekday,Screen 11,Standard,Animal,Crime Drama,201,4:00 PM,Evening,69,80,86,250,17250,High,Normal Revenue
27-May-25,Weekday,Screen 11,Standard,Animal,Crime Drama,201,7:00 PM,Prime Time,78,80,98,250,19500,High,Normal Revenue
27-May-25,Weekday,Screen 11,Standard,Chandu Champion,Sports Drama,145,10:00 PM,Night,48,80,60,250,12000,Medium,Normal Revenue
27-May-25,Weekday,Screen 12,IMAX,Animal,Crime Drama,201,10:00 AM,Morning,63,140,45,450,28350,Low,Normal Revenue
27-May-25,Weekday,Screen 12,IMAX,Kalki,Sci-Fi,180,1:00 PM,Afternoon,91,140,65,450,40950,Medium,Normal Revenue
27-May-25,Weekday,Screen 12,IMAX,Animal,Crime Drama,201,4:00 PM,Evening,99,140,71,450,44550,Medium,Normal Revenue
27-May-25,Weekday,Screen 12,IMAX,Pushpa 2,Action,170,7:00 PM,Prime Time,113,140,81,450,50850,High,High Revenue
27-May-25,Weekday,Screen 12,IMAX,Fighter,Action,166,10:00 PM,Night,120,140,86,450,54000,High,High Revenue
28-May-25,Weekday,Screen 1,IMAX,Stree 2,Horror Comedy,150,10:00 AM,Morning,52,120,43,450,23400,Low,Normal Revenue
28-May-25,Weekday,Screen 1,IMAX,Chandu Champion,Sports Drama,145,1:00 PM,Afternoon,70,120,58,450,31500,Medium,Normal Revenue
28-May-25,Weekday,Screen 1,IMAX,Crew,Comedy Drama,124,4:00 PM,Evening,98,120,82,450,44100,High,Normal Revenue
28-May-25,Weekday,Screen 1,IMAX,Pushpa 2,Action,170,7:00 PM,Prime Time,110,120,92,450,49500,High,Normal Revenue
28-May-25,Weekday,Screen 1,IMAX,Fighter,Action,166,10:00 PM,Night,104,120,87,450,46800,High,Normal Revenue
28-May-25,Weekday,Screen 2,Standard,Pushpa 2,Action,170,10:00 AM,Morning,42,80,52,250,10500,Medium,Normal Revenue
28-May-25,Weekday,Screen 2,Standard,Fighter,Action,166,1:00 PM,Afternoon,54,80,68,250,13500,Medium,Normal Revenue
28-May-25,Weekday,Screen 2,Standard,Shaitaan,Thriller,132,4:00 PM,Evening,73,80,91,250,18250,High,Normal Revenue
28-May-25,Weekday,Screen 2,Standard,Bad Newz,Comedy,142,7:00 PM,Prime Time,65,80,81,250,16250,High,Normal Revenue
28-May-25,Weekday,Screen 2,Standard,Stree 2,Horror Comedy,150,10:00 PM,Night,49,80,61,250,12250,Medium,Normal Revenue
28-May-25,Weekday,Screen 3,Standard,Shaitaan,Thriller,132,10:00 AM,Morning,43,100,43,250,10750,Low,Normal Revenue
28-May-25,Weekday,Screen 3,Standard,Crew,Comedy Drama,124,1:00 PM,Afternoon,78,100,78,250,19500,Medium,Normal Revenue
28-May-25,Weekday,Screen 3,Standard,Munjya,Horror Comedy,123,4:00 PM,Evening,86,100,86,250,21500,High,Normal Revenue
28-May-25,Weekday,Screen 3,Standard,Pushpa 2,Action,170,7:00 PM,Prime Time,94,100,94,250,23500,High,Normal Revenue
28-May-25,Weekday,Screen 3,Standard,Crew,Comedy Drama,124,10:00 PM,Night,67,100,67,250,16750,Medium,Normal Revenue
28-May-25,Weekday,Screen 4,IMAX,Munjya,Horror Comedy,123,10:00 AM,Morning,98,140,70,450,44100,Medium,Normal Revenue
28-May-25,Weekday,Screen 4,IMAX,Bad Newz,Comedy,142,1:00 PM,Afternoon,90,140,64,450,40500,Medium,Normal Revenue
28-May-25,Weekday,Screen 4,IMAX,Stree 2,Horror Comedy,150,4:00 PM,Evening,132,140,94,450,59400,High,High Revenue
28-May-25,Weekday,Screen 4,IMAX,Animal,Crime Drama,201,7:00 PM,Prime Time,136,140,97,450,61200,High,High Revenue
28-May-25,Weekday,Screen 4,IMAX,Crew,Comedy Drama,124,10:00 PM,Night,106,140,76,450,47700,Medium,Normal Revenue
28-May-25,Weekday,Screen 5,Standard,Kalki,Sci-Fi,180,10:00 AM,Morning,65,110,59,250,16250,Medium,Normal Revenue
28-May-25,Weekday,Screen 5,Standard,Chandu Champion,Sports Drama,145,1:00 PM,Afternoon,79,110,72,250,19750,Medium,Normal Revenue
28-May-25,Weekday,Screen 5,Standard,Chandu Champion,Sports Drama,145,4:00 PM,Evening,84,110,76,250,21000,Medium,Normal Revenue
28-May-25,Weekday,Screen 5,Standard,Pushpa 2,Action,170,7:00 PM,Prime Time,95,110,86,250,23750,High,Normal Revenue
28-May-25,Weekday,Screen 5,Standard,Kalki,Sci-Fi,180,10:00 PM,Night,86,110,78,250,21500,Medium,Normal Revenue
28-May-25,Weekday,Screen 6,Premium,Shaitaan,Thriller,132,10:00 AM,Morning,60,130,46,350,21000,Low,Normal Revenue
28-May-25,Weekday,Screen 6,Premium,Bad Newz,Comedy,142,1:00 PM,Afternoon,94,130,72,350,32900,Medium,Normal Revenue
28-May-25,Weekday,Screen 6,Premium,Fighter,Action,166,4:00 PM,Evening,91,130,70,350,31850,Medium,Normal Revenue
28-May-25,Weekday,Screen 6,Premium,Pushpa 2,Action,170,7:00 PM,Prime Time,130,130,100,350,45500,High,Normal Revenue
28-May-25,Weekday,Screen 6,Premium,Kalki,Sci-Fi,180,10:00 PM,Night,79,130,61,350,27650,Medium,Normal Revenue
28-May-25,Weekday,Screen 7,Standard,Munjya,Horror Comedy,123,10:00 AM,Morning,49,90,54,250,12250,Medium,Normal Revenue
28-May-25,Weekday,Screen 7,Standard,Crew,Comedy Drama,124,1:00 PM,Afternoon,52,90,58,250,13000,Medium,Normal Revenue
28-May-25,Weekday,Screen 7,Standard,Crew,Comedy Drama,124,4:00 PM,Evening,66,90,73,250,16500,Medium,Normal Revenue
28-May-25,Weekday,Screen 7,Standard,Animal,Crime Drama,201,7:00 PM,Prime Time,84,90,93,250,21000,High,Normal Revenue
28-May-25,Weekday,Screen 7,Standard,Animal,Crime Drama,201,10:00 PM,Night,63,90,70,250,15750,Medium,Normal Revenue
28-May-25,Weekday,Screen 8,IMAX,Animal,Crime Drama,201,10:00 AM,Morning,62,150,41,450,27900,Low,Normal Revenue
28-May-25,Weekday,Screen 8,IMAX,Bad Newz,Comedy,142,1:00 PM,Afternoon,102,150,68,450,45900,Medium,Normal Revenue
28-May-25,Weekday,Screen 8,IMAX,Chandu Champion,Sports Drama,145,4:00 PM,Evening,132,150,88,450,59400,High,High Revenue
28-May-25,Weekday,Screen 8,IMAX,Shaitaan,Thriller,132,7:00 PM,Prime Time,126,150,84,450,56700,High,High Revenue
28-May-25,Weekday,Screen 8,IMAX,Pushpa 2,Action,170,10:00 PM,Night,98,150,65,450,44100,Medium,Normal Revenue
28-May-25,Weekday,Screen 9,Standard,Bad Newz,Comedy,142,10:00 AM,Morning,40,100,40,250,10000,Low,Normal Revenue
28-May-25,Weekday,Screen 9,Standard,Fighter,Action,166,1:00 PM,Afternoon,58,100,58,250,14500,Medium,Normal Revenue
28-May-25,Weekday,Screen 9,Standard,Animal,Crime Drama,201,4:00 PM,Evening,93,100,93,250,23250,High,Normal Revenue
28-May-25,Weekday,Screen 9,Standard,Stree 2,Horror Comedy,150,7:00 PM,Prime Time,86,100,86,250,21500,High,Normal Revenue
28-May-25,Weekday,Screen 9,Standard,Shaitaan,Thriller,132,10:00 PM,Night,68,100,68,250,17000,Medium,Normal Revenue
28-May-25,Weekday,Screen 10,Premium,Fighter,Action,166,10:00 AM,Morning,83,120,69,350,29050,Medium,Normal Revenue
28-May-25,Weekday,Screen 10,Premium,Shaitaan,Thriller,132,1:00 PM,Afternoon,90,120,75,350,31500,Medium,Normal Revenue
28-May-25,Weekday,Screen 10,Premium,Pushpa 2,Action,170,4:00 PM,Evening,113,120,94,350,39550,High,Normal Revenue
28-May-25,Weekday,Screen 10,Premium,Munjya,Horror Comedy,123,7:00 PM,Prime Time,97,120,81,350,33950,High,Normal Revenue
28-May-25,Weekday,Screen 10,Premium,Crew,Comedy Drama,124,10:00 PM,Night,72,120,60,350,25200,Medium,Normal Revenue
28-May-25,Weekday,Screen 11,Standard,Kalki,Sci-Fi,180,10:00 AM,Morning,55,80,69,250,13750,Medium,Normal Revenue
28-May-25,Weekday,Screen 11,Standard,Fighter,Action,166,1:00 PM,Afternoon,59,80,74,250,14750,Medium,Normal Revenue
28-May-25,Weekday,Screen 11,Standard,Kalki,Sci-Fi,180,4:00 PM,Evening,74,80,93,250,18500,High,Normal Revenue
28-May-25,Weekday,Screen 11,Standard,Bad Newz,Comedy,142,7:00 PM,Prime Time,77,80,96,250,19250,High,Normal Revenue
28-May-25,Weekday,Screen 11,Standard,Animal,Crime Drama,201,10:00 PM,Night,54,80,67,250,13500,Medium,Normal Revenue
28-May-25,Weekday,Screen 12,IMAX,Crew,Comedy Drama,124,10:00 AM,Morning,63,140,45,450,28350,Low,Normal Revenue
28-May-25,Weekday,Screen 12,IMAX,Stree 2,Horror Comedy,150,1:00 PM,Afternoon,102,140,73,450,45900,Medium,Normal Revenue
28-May-25,Weekday,Screen 12,IMAX,Shaitaan,Thriller,132,4:00 PM,Evening,111,140,79,450,49950,Medium,Normal Revenue
28-May-25,Weekday,Screen 12,IMAX,Bad Newz,Comedy,142,7:00 PM,Prime Time,118,140,84,450,53100,High,High Revenue
28-May-25,Weekday,Screen 12,IMAX,Crew,Comedy Drama,124,10:00 PM,Night,116,140,83,450,52200,High,High Revenue
29-May-25,Weekday,Screen 1,IMAX,Shaitaan,Thriller,132,10:00 AM,Morning,62,120,52,450,27900,Medium,Normal Revenue
29-May-25,Weekday,Screen 1,IMAX,Chandu Champion,Sports Drama,145,1:00 PM,Afternoon,68,120,57,450,30600,Medium,Normal Revenue
29-May-25,Weekday,Screen 1,IMAX,Pushpa 2,Action,170,4:00 PM,Evening,113,120,94,450,50850,High,High Revenue
29-May-25,Weekday,Screen 1,IMAX,Animal,Crime Drama,201,7:00 PM,Prime Time,100,120,83,450,45000,High,Normal Revenue
29-May-25,Weekday,Screen 1,IMAX,Shaitaan,Thriller,132,10:00 PM,Night,83,120,69,450,37350,Medium,Normal Revenue
29-May-25,Weekday,Screen 2,Standard,Pushpa 2,Action,170,10:00 AM,Morning,50,80,62,250,12500,Medium,Normal Revenue
29-May-25,Weekday,Screen 2,Standard,Kalki,Sci-Fi,180,1:00 PM,Afternoon,54,80,68,250,13500,Medium,Normal Revenue
29-May-25,Weekday,Screen 2,Standard,Shaitaan,Thriller,132,4:00 PM,Evening,65,80,81,250,16250,High,Normal Revenue
29-May-25,Weekday,Screen 2,Standard,Crew,Comedy Drama,124,7:00 PM,Prime Time,78,80,97,250,19500,High,Normal Revenue
29-May-25,Weekday,Screen 2,Standard,Bad Newz,Comedy,142,10:00 PM,Night,55,80,69,250,13750,Medium,Normal Revenue
29-May-25,Weekday,Screen 3,Standard,Munjya,Horror Comedy,123,10:00 AM,Morning,48,100,48,250,12000,Low,Normal Revenue
29-May-25,Weekday,Screen 3,Standard,Stree 2,Horror Comedy,150,1:00 PM,Afternoon,62,100,62,250,15500,Medium,Normal Revenue
29-May-25,Weekday,Screen 3,Standard,Stree 2,Horror Comedy,150,4:00 PM,Evening,73,100,73,250,18250,Medium,Normal Revenue
29-May-25,Weekday,Screen 3,Standard,Bad Newz,Comedy,142,7:00 PM,Prime Time,97,100,97,250,24250,High,Normal Revenue
29-May-25,Weekday,Screen 3,Standard,Crew,Comedy Drama,124,10:00 PM,Night,79,100,79,250,19750,Medium,Normal Revenue
29-May-25,Weekday,Screen 4,IMAX,Fighter,Action,166,10:00 AM,Morning,77,140,55,450,34650,Medium,Normal Revenue
29-May-25,Weekday,Screen 4,IMAX,Animal,Crime Drama,201,1:00 PM,Afternoon,77,140,55,450,34650,Medium,Normal Revenue
29-May-25,Weekday,Screen 4,IMAX,Animal,Crime Drama,201,4:00 PM,Evening,109,140,78,450,49050,Medium,Normal Revenue
29-May-25,Weekday,Screen 4,IMAX,Chandu Champion,Sports Drama,145,7:00 PM,Prime Time,139,140,99,450,62550,High,High Revenue
29-May-25,Weekday,Screen 4,IMAX,Shaitaan,Thriller,132,10:00 PM,Night,126,140,90,450,56700,High,High Revenue
29-May-25,Weekday,Screen 5,Standard,Munjya,Horror Comedy,123,10:00 AM,Morning,75,110,68,250,18750,Medium,Normal Revenue
29-May-25,Weekday,Screen 5,Standard,Chandu Champion,Sports Drama,145,1:00 PM,Afternoon,74,110,67,250,18500,Medium,Normal Revenue
29-May-25,Weekday,Screen 5,Standard,Kalki,Sci-Fi,180,4:00 PM,Evening,98,110,89,250,24500,High,Normal Revenue
29-May-25,Weekday,Screen 5,Standard,Crew,Comedy Drama,124,7:00 PM,Prime Time,101,110,92,250,25250,High,Normal Revenue
29-May-25,Weekday,Screen 5,Standard,Animal,Crime Drama,201,10:00 PM,Night,90,110,82,250,22500,High,Normal Revenue
29-May-25,Weekday,Screen 6,Premium,Chandu Champion,Sports Drama,145,10:00 AM,Morning,69,130,53,350,24150,Medium,Normal Revenue
29-May-25,Weekday,Screen 6,Premium,Kalki,Sci-Fi,180,1:00 PM,Afternoon,72,130,55,350,25200,Medium,Normal Revenue
29-May-25,Weekday,Screen 6,Premium,Stree 2,Horror Comedy,150,4:00 PM,Evening,110,130,85,350,38500,High,Normal Revenue
29-May-25,Weekday,Screen 6,Premium,Pushpa 2,Action,170,7:00 PM,Prime Time,127,130,98,350,44450,High,Normal Revenue
29-May-25,Weekday,Screen 6,Premium,Pushpa 2,Action,170,10:00 PM,Night,107,130,82,350,37450,High,Normal Revenue
29-May-25,Weekday,Screen 7,Standard,Fighter,Action,166,10:00 AM,Morning,54,90,60,250,13500,Medium,Normal Revenue
29-May-25,Weekday,Screen 7,Standard,Chandu Champion,Sports Drama,145,1:00 PM,Afternoon,65,90,72,250,16250,Medium,Normal Revenue
29-May-25,Weekday,Screen 7,Standard,Kalki,Sci-Fi,180,4:00 PM,Evening,72,90,80,250,18000,High,Normal Revenue
29-May-25,Weekday,Screen 7,Standard,Fighter,Action,166,7:00 PM,Prime Time,75,90,83,250,18750,High,Normal Revenue
29-May-25,Weekday,Screen 7,Standard,Chandu Champion,Sports Drama,145,10:00 PM,Night,57,90,63,250,14250,Medium,Normal Revenue
29-May-25,Weekday,Screen 8,IMAX,Stree 2,Horror Comedy,150,10:00 AM,Morning,69,150,46,450,31050,Low,Normal Revenue
29-May-25,Weekday,Screen 8,IMAX,Kalki,Sci-Fi,180,1:00 PM,Afternoon,88,150,59,450,39600,Medium,Normal Revenue
29-May-25,Weekday,Screen 8,IMAX,Shaitaan,Thriller,132,4:00 PM,Evening,135,150,90,450,60750,High,High Revenue
29-May-25,Weekday,Screen 8,IMAX,Pushpa 2,Action,170,7:00 PM,Prime Time,124,150,83,450,55800,High,High Revenue
29-May-25,Weekday,Screen 8,IMAX,Kalki,Sci-Fi,180,10:00 PM,Night,112,150,75,450,50400,Medium,High Revenue
29-May-25,Weekday,Screen 9,Standard,Bad Newz,Comedy,142,10:00 AM,Morning,49,100,49,250,12250,Low,Normal Revenue
29-May-25,Weekday,Screen 9,Standard,Crew,Comedy Drama,124,1:00 PM,Afternoon,60,100,60,250,15000,Medium,Normal Revenue
29-May-25,Weekday,Screen 9,Standard,Pushpa 2,Action,170,4:00 PM,Evening,81,100,81,250,20250,High,Normal Revenue
29-May-25,Weekday,Screen 9,Standard,Shaitaan,Thriller,132,7:00 PM,Prime Time,86,100,86,250,21500,High,Normal Revenue
29-May-25,Weekday,Screen 9,Standard,Bad Newz,Comedy,142,10:00 PM,Night,82,100,82,250,20500,High,Normal Revenue
29-May-25,Weekday,Screen 10,Premium,Bad Newz,Comedy,142,10:00 AM,Morning,77,120,64,350,26950,Medium,Normal Revenue
29-May-25,Weekday,Screen 10,Premium,Kalki,Sci-Fi,180,1:00 PM,Afternoon,80,120,67,350,28000,Medium,Normal Revenue
29-May-25,Weekday,Screen 10,Premium,Crew,Comedy Drama,124,4:00 PM,Evening,90,120,75,350,31500,Medium,Normal Revenue
29-May-25,Weekday,Screen 10,Premium,Crew,Comedy Drama,124,7:00 PM,Prime Time,115,120,96,350,40250,High,Normal Revenue
29-May-25,Weekday,Screen 10,Premium,Fighter,Action,166,10:00 PM,Night,77,120,64,350,26950,Medium,Normal Revenue
29-May-25,Weekday,Screen 11,Standard,Stree 2,Horror Comedy,150,10:00 AM,Morning,50,80,62,250,12500,Medium,Normal Revenue
29-May-25,Weekday,Screen 11,Standard,Stree 2,Horror Comedy,150,1:00 PM,Afternoon,56,80,70,250,14000,Medium,Normal Revenue
29-May-25,Weekday,Screen 11,Standard,Pushpa 2,Action,170,4:00 PM,Evening,63,80,79,250,15750,Medium,Normal Revenue
29-May-25,Weekday,Screen 11,Standard,Crew,Comedy Drama,124,7:00 PM,Prime Time,74,80,92,250,18500,High,Normal Revenue
29-May-25,Weekday,Screen 11,Standard,Bad Newz,Comedy,142,10:00 PM,Night,49,80,61,250,12250,Medium,Normal Revenue
29-May-25,Weekday,Screen 12,IMAX,Crew,Comedy Drama,124,10:00 AM,Morning,74,140,53,450,33300,Medium,Normal Revenue
29-May-25,Weekday,Screen 12,IMAX,Fighter,Action,166,1:00 PM,Afternoon,87,140,62,450,39150,Medium,Normal Revenue
29-May-25,Weekday,Screen 12,IMAX,Animal,Crime Drama,201,4:00 PM,Evening,101,140,72,450,45450,Medium,Normal Revenue
29-May-25,Weekday,Screen 12,IMAX,Kalki,Sci-Fi,180,7:00 PM,Prime Time,130,140,93,450,58500,High,High Revenue
29-May-25,Weekday,Screen 12,IMAX,Stree 2,Horror Comedy,150,10:00 PM,Night,116,140,83,450,52200,High,High Revenue
30-May-25,Weekday,Screen 1,IMAX,Kalki,Sci-Fi,180,10:00 AM,Morning,65,120,54,450,29250,Medium,Normal Revenue
30-May-25,Weekday,Screen 1,IMAX,Bad Newz,Comedy,142,1:00 PM,Afternoon,71,120,59,450,31950,Medium,Normal Revenue
30-May-25,Weekday,Screen 1,IMAX,Fighter,Action,166,4:00 PM,Evening,95,120,79,450,42750,Medium,Normal Revenue
30-May-25,Weekday,Screen 1,IMAX,Bad Newz,Comedy,142,7:00 PM,Prime Time,108,120,90,450,48600,High,Normal Revenue
30-May-25,Weekday,Screen 1,IMAX,Pushpa 2,Action,170,10:00 PM,Night,85,120,71,450,38250,Medium,Normal Revenue
30-May-25,Weekday,Screen 2,Standard,Shaitaan,Thriller,132,10:00 AM,Morning,43,80,54,250,10750,Medium,Normal Revenue
30-May-25,Weekday,Screen 2,Standard,Kalki,Sci-Fi,180,1:00 PM,Afternoon,54,80,67,250,13500,Medium,Normal Revenue
30-May-25,Weekday,Screen 2,Standard,Crew,Comedy Drama,124,4:00 PM,Evening,73,80,91,250,18250,High,Normal Revenue
30-May-25,Weekday,Screen 2,Standard,Fighter,Action,166,7:00 PM,Prime Time,72,80,90,250,18000,High,Normal Revenue
30-May-25,Weekday,Screen 2,Standard,Animal,Crime Drama,201,10:00 PM,Night,58,80,73,250,14500,Medium,Normal Revenue
30-May-25,Weekday,Screen 3,Standard,Kalki,Sci-Fi,180,10:00 AM,Morning,53,100,53,250,13250,Medium,Normal Revenue
30-May-25,Weekday,Screen 3,Standard,Chandu Champion,Sports Drama,145,1:00 PM,Afternoon,68,100,68,250,17000,Medium,Normal Revenue
30-May-25,Weekday,Screen 3,Standard,Bad Newz,Comedy,142,4:00 PM,Evening,72,100,72,250,18000,Medium,Normal Revenue
30-May-25,Weekday,Screen 3,Standard,Chandu Champion,Sports Drama,145,7:00 PM,Prime Time,97,100,97,250,24250,High,Normal Revenue
30-May-25,Weekday,Screen 3,Standard,Crew,Comedy Drama,124,10:00 PM,Night,67,100,67,250,16750,Medium,Normal Revenue
30-May-25,Weekday,Screen 4,IMAX,Crew,Comedy Drama,124,10:00 AM,Morning,92,140,66,450,41400,Medium,Normal Revenue
30-May-25,Weekday,Screen 4,IMAX,Stree 2,Horror Comedy,150,1:00 PM,Afternoon,87,140,62,450,39150,Medium,Normal Revenue
30-May-25,Weekday,Screen 4,IMAX,Munjya,Horror Comedy,123,4:00 PM,Evening,109,140,78,450,49050,Medium,Normal Revenue
30-May-25,Weekday,Screen 4,IMAX,Munjya,Horror Comedy,123,7:00 PM,Prime Time,130,140,93,450,58500,High,High Revenue
30-May-25,Weekday,Screen 4,IMAX,Fighter,Action,166,10:00 PM,Night,111,140,79,450,49950,Medium,Normal Revenue
30-May-25,Weekday,Screen 5,Standard,Fighter,Action,166,10:00 AM,Morning,65,110,59,250,16250,Medium,Normal Revenue
30-May-25,Weekday,Screen 5,Standard,Fighter,Action,166,1:00 PM,Afternoon,76,110,69,250,19000,Medium,Normal Revenue
30-May-25,Weekday,Screen 5,Standard,Shaitaan,Thriller,132,4:00 PM,Evening,101,110,92,250,25250,High,Normal Revenue
30-May-25,Weekday,Screen 5,Standard,Kalki,Sci-Fi,180,7:00 PM,Prime Time,100,110,91,250,25000,High,Normal Revenue
30-May-25,Weekday,Screen 5,Standard,Fighter,Action,166,10:00 PM,Night,81,110,74,250,20250,Medium,Normal Revenue
30-May-25,Weekday,Screen 6,Premium,Shaitaan,Thriller,132,10:00 AM,Morning,66,130,51,350,23100,Medium,Normal Revenue
30-May-25,Weekday,Screen 6,Premium,Animal,Crime Drama,201,1:00 PM,Afternoon,78,130,60,350,27300,Medium,Normal Revenue
30-May-25,Weekday,Screen 6,Premium,Bad Newz,Comedy,142,4:00 PM,Evening,109,130,84,350,38150,High,Normal Revenue
30-May-25,Weekday,Screen 6,Premium,Shaitaan,Thriller,132,7:00 PM,Prime Time,117,130,90,350,40950,High,Normal Revenue
30-May-25,Weekday,Screen 6,Premium,Chandu Champion,Sports Drama,145,10:00 PM,Night,78,130,60,350,27300,Medium,Normal Revenue
30-May-25,Weekday,Screen 7,Standard,Shaitaan,Thriller,132,10:00 AM,Morning,41,90,46,250,10250,Low,Normal Revenue
30-May-25,Weekday,Screen 7,Standard,Crew,Comedy Drama,124,1:00 PM,Afternoon,65,90,72,250,16250,Medium,Normal Revenue
30-May-25,Weekday,Screen 7,Standard,Shaitaan,Thriller,132,4:00 PM,Evening,71,90,79,250,17750,Medium,Normal Revenue
30-May-25,Weekday,Screen 7,Standard,Fighter,Action,166,7:00 PM,Prime Time,81,90,90,250,20250,High,Normal Revenue
30-May-25,Weekday,Screen 7,Standard,Munjya,Horror Comedy,123,10:00 PM,Night,69,90,77,250,17250,Medium,Normal Revenue
30-May-25,Weekday,Screen 8,IMAX,Crew,Comedy Drama,124,10:00 AM,Morning,72,150,48,450,32400,Low,Normal Revenue
30-May-25,Weekday,Screen 8,IMAX,Pushpa 2,Action,170,1:00 PM,Afternoon,92,150,61,450,41400,Medium,Normal Revenue
30-May-25,Weekday,Screen 8,IMAX,Stree 2,Horror Comedy,150,4:00 PM,Evening,142,150,95,450,63900,High,High Revenue
30-May-25,Weekday,Screen 8,IMAX,Crew,Comedy Drama,124,7:00 PM,Prime Time,123,150,82,450,55350,High,High Revenue
30-May-25,Weekday,Screen 8,IMAX,Animal,Crime Drama,201,10:00 PM,Night,129,150,86,450,58050,High,High Revenue
30-May-25,Weekday,Screen 9,Standard,Bad Newz,Comedy,142,10:00 AM,Morning,41,100,41,250,10250,Low,Normal Revenue
30-May-25,Weekday,Screen 9,Standard,Stree 2,Horror Comedy,150,1:00 PM,Afternoon,55,100,55,250,13750,Medium,Normal Revenue
30-May-25,Weekday,Screen 9,Standard,Shaitaan,Thriller,132,4:00 PM,Evening,92,100,92,250,23000,High,Normal Revenue
30-May-25,Weekday,Screen 9,Standard,Munjya,Horror Comedy,123,7:00 PM,Prime Time,96,100,96,250,24000,High,Normal Revenue
30-May-25,Weekday,Screen 9,Standard,Bad Newz,Comedy,142,10:00 PM,Night,86,100,86,250,21500,High,Normal Revenue
30-May-25,Weekday,Screen 10,Premium,Shaitaan,Thriller,132,10:00 AM,Morning,77,120,64,350,26950,Medium,Normal Revenue
30-May-25,Weekday,Screen 10,Premium,Stree 2,Horror Comedy,150,1:00 PM,Afternoon,94,120,78,350,32900,Medium,Normal Revenue
30-May-25,Weekday,Screen 10,Premium,Pushpa 2,Action,170,4:00 PM,Evening,96,120,80,350,33600,High,Normal Revenue
